asin,price
B003H4QZAU,39
B003H4QZOG,43
B003H4R9Y6,88
B003HC9A72,19
B003HGGHXI,85
B003HKRH7O,96
B003HKRVAW,66
B003HNNJ00,40
B003HNOAGM,34
B003HS4TT0,21
B003HS4VD4,61
B003HS4ZRQ,48
B003HS56UG,41
B003HS5MMI,64
B003HS5PL6,18
B003I6496Y,99
B003I64C6G,45
B003I84LYW,36
B003I84MBO,11
B003I84MRS,48
B003I851R8,90
B003IAESI4,86
B003ICWJ4C,82
B003IEJZYM,93
B003IGDDF2,81
B003IGDDFM,2
B003IGDDFW,30
B003IGDDG6,32
B003IGDDGG,37
B003IGDDGQ,22
B003IGDDH0,91
B003IHW2EY,59
B003IKN42A,41
B003IPCF5C,28
B003IPDNBW,66
B003IT7AIK,15
B003IWOC06,88
B003IWOC1A,24
B003IWOC1U,14
B003IWOC24,33
B003IX0H1S,59
B003J359OC,10
B003J359Z6,92
B003J35KXW,67
B003J35M3K,77
B003JBHPD2,41
B003JBI0QS,8
B003JH8508,80
B003JH86TI,73
B003JH8UNA,76
B003JH8V0W,16
B003JMEKZ2,29
B003JTHBL0,54
B003JTHMO6,73
B003JTHZI4,34
B003K15MY0,54
B003K15NG2,41
B003K16Q3G,44
B003K16QEU,83
B003K16TME,4
B003K16TUG,17
B003K16UNM,61
B003K16VAE,12
B003K16VDG,51
B003KN3ZHE,16
B003KRP2VW,14
B003KRQZ72,0
B003KVKSWG,91
B003KVL2CQ,60
B003L0QR3K,44
B003L77O3K,8
B003L780CE,30
B003L780GA,67
B003L78146,83
B003LBSJ9O,99
B003LBSJT4,63
B003LN1VA6,65
B003LSSPCS,47
B003LSSV68,7
B003LSSVA4,79
B003LST8S8,54
B003LST98C,90
B003LST9GY,57
B003LSTE46,49
B003LSTESM,1
B003LSTW3O,23
B003LY48ZK,33
B003M5IP2A,87
B003M5IQ88,51
B003M5IZ3Y,12
B003M5IZ48,0
B003M68WIQ,11
B003M68X6C,1
B003MAK5CI,49
B003MAK5CS,69
B003MAK5S2,15
B003MAK5XC,93
B003MAK66S,64
B003MAK67M,64
B003MAK6EK,14
B003MAK9BA,32
B003MAKE1A,56
B003MAKNVQ,63
B003MAKXL6,78
B003MC5AT4,20
B003MC5D6O,14
B003MGK8X8,42
B003MGK8YM,52
B003MGKWIE,59
B003MNGE84,19
B003MQMPLQ,53
B003MQMRAU,53
B003MQMZ2K,62
B003MVZLWG,29
B003MZ0NWK,26
B003MZ0OTM,70
B003N2QB4Q,84
B003N2QTTS,32
B003N2QUZG,80
B003N2QV2I,52
B003N2QV46,57
B003N3V61S,91
B003NE5V18,42
B003NE5V3G,79
B003NE5V54,24
B003NE5V72,93
B003NE5V8Q,12
B003NE5VBI,90
B003NHRDIY,65
B003NHSTZ0,74
B003NNUX9Y,47
B003NNV0DW,9
B003NNV10O,39
B003NSBPJQ,97
B003NSC5YK,88
B003NSC644,89
B003NUQOW2,34
B003NUQQMK,85
B003NX6ZLO,38
B003NX6ZXW,80
B003NX7BR6,90
B003NX7BRG,18
B003NX7BRQ,46
B003NX7BT4,1
B003NX7BTO,50
B003NX7BUI,24
B003NX7BW6,1
B003NX7BWG,45
B003NX7BWQ,41
B003NX7BZ8,1
B003NX7C0M,36
B003NX7C20,48
B003O2SGTI,73
B003O85X8E,89
B003O85YEM,5
B003O86FPY,97
B003O86R5M,81
B003ODI79Q,68
B003ODI7UK,8
B003ODI7Z0,72
B003ODIWZU,92
B003ODIYS0,70
B003OIBG0I,25
B003OIBG30,19
B003OIBGSU,37
B003OIBH8O,80
B003OIBNDI,82
B003OICBM0,9
B003OICBMA,76
B003OQUOFI,48
B003OQUQH4,19
B003OUXB7W,88
B003OUXB86,54
B003OUXDE8,75
B003OUXEEW,71
B003OYIA4C,63
B003OYIA6A,12
B003OYIA6K,73
B003OYIA74,15
B003OYIGFU,51
B003P2VFIG,62
B003P2VGAI,52
B003P2VH98,47
B003P2VJWI,18
B003P2W1S4,87
B003P9WLRS,13
B003P9X6HC,73
B003P9XHQ2,78
B003PDMQLU,98
B003PDN7EK,61
B003PDN7T0,80
B003PJ7BVY,67
B003PJ7C90,90
B003PJ7CCM,32
B003PJ7CGI,22
B003PJ7CRC,56
B003PJ7G5A,84
B003PPDAOA,3
B003PPDAXQ,84
B003PPDB12,34
B003PPDB8K,36
B003PPDGQ2,41
B003PPDHTI,45
B003PPDIS8,26
B003QCIQ14,0
B003QHZ5JU,69
B003QHZMNE,11
B003QHZO9G,92
B003QTDKXQ,1
B003R4ZOP2,74
B003R509W4,80
B003R7L3FO,84
B003R7L3QI,44
B003R7L6HO,14
B003R7L7N2,31
B003R7L9CG,85
B003R7LCRI,97
B003R7LCSC,4
B003RCJCQ6,94
B003RISNRE,96
B003RITJNQ,16
B003RITJSQ,93
B003RITRII,8
B003RWS550,77
B003RWS5Q4,28
B003RWS5TQ,56
B003RWS5ZA,82
B003RWSDKC,76
B003S3S07Q,14
B003S3S0J4,63
B003S9VNLA,39
B003SE7JZ4,55
B003SE7K12,64
B003SE7K4O,33
B003SE7K5S,55
B003SE7K6W,82
B003SE7LPW,21
B003SHDP4A,39
B003SHDUBI,36
B003SNJVH4,68
B003SNJY6C,49
B003SNJYXK,31
B003SNJZ02,14
B003SNK25O,33
B003SX0XXU,56
B003SX0XY4,47
B003SX0XYE,97
B003SX0XZI,51
B003SX0Y0W,16
B003SX0Y16,76
B003SX0Y1G,3
B003SX0Y20,24
B003SX0Y2U,57
B003SX0Y3O,13
B003SX0Y3Y,20
B003SX0Y5C,70
B003SX0Y5M,10
B003SX0Y6Q,96
B003SX0Y70,44
B003SX0Y8E,42
B003SX1212,89
B003SX121W,84
B003SX122G,7
B003SX123A,42
B003SX124E,78
B003SX124Y,49
B003SX1258,32
B003SX125I,63
B003SX125S,15
B003SX1262,76
B003SX128A,17
B003SX128K,53
B003SX12A8,15
B003SX12AI,48
B003SX12B2,17
B003SX12BM,57
B003SX12CQ,8
B003SX12D0,93
B003SX12DU,45
B003SX12EE,57
B003SX158W,36
B003SX1618,59
B003SX161I,0
B003T0G6QK,58
B003T0G6QU,64
B003T0G6RY,29
B003T0GERQ,98
B003T0GFZC,75
B003T0GI0E,72
B003T0H5VK,73
B003T0H93E,51
B003T0HFU6,8
B003T9US5Q,31
B003T9US8S,52
B003T9UTQ4,22
B003T9V9A4,5
B003TFE5FO,86
B003TFE6RG,15
B003TFE770,27
B003TFE82E,53
B003TFE8WE,24
B003TFEPKE,27
B003TLMIOI,20
B003TLMKQE,31
B003TLMMMQ,91
B003TLMNA2,76
B003TO5CF2,14
B003TO5GMQ,94
B003TO5HLQ,87
B003TO6LT8,54
B003TSETIE,84
B003TU0T86,25
B003TU1YGC,80
B003TU20I8,38
B003TU22OK,57
B003TU24ZW,69
B003TU271I,80
B003TU2I7G,47
B003TXS2Z0,42
B003TXS3JU,30
B003TXS3Y0,46
B003TXS6GA,68
B003TXS7WS,13
B003TXS9CQ,33
B003TXT0M4,46
B003TZLLEW,38
B003TZLM3M,76
B003TZLM78,23
B003TZLMOG,66
B003TZLMR8,97
B003TZLMWI,35
B003TZLN22,70
B003TZLWYQ,28
B003TZM6QO,54
B003U2RSLO,49
B003U2RTBS,18
B003U2RVDY,27
B003U4VIXQ,14
B003U4W4YS,36
B003U4W7YU,99
B003U4WA7Y,62
B003U4WB7I,50
B003U6Z7JK,49
B003U89RS0,17
B003U89RYY,46
B003U89S66,32
B003U89S8O,12
B003U89SAW,48
B003U89SC0,48
B003U89SIE,90
B003U89SO8,76
B003U8AG12,47
B003UBTM1Y,47
B003UBTOXU,3
B003UBTVSI,56
B003UBTWDM,86
B003UBTYSA,91
B003UBTYU8,94
B003UBTYXA,92
B003UBTYZI,45
B003UD7VOC,54
B003UD88OY,56
B003UESLV8,51
B003UHU3FW,8
B003UHVQ5S,15
B003UHVS9C,87
B003UHVTSW,87
B003UHVV44,73
B003UHVV9Y,97
B003UHVVBC,62
B003UHVVHG,13
B003UHVVZS,11
B003UHW0IK,61
B003ULP7V8,65
B003ULP7W2,70
B003ULP7YA,93
B003ULP7ZE,92
B003ULP808,90
B003UNJZY6,50
B003UNKZSQ,79
B003UNL8Q4,0
B003UNL8UU,14
B003UNL97C,6
B003UNL98G,46
B003UNLJZE,21
B003UNLKS0,34
B003UNLMV0,56
B003URRNMS,55
B003URRNR8,30
B003URRRCE,27
B003URRRRE,39
B003URRS6E,65
B003URRSQE,13
B003UV8M1A,89
B003UV8MAQ,99
B003UV8XVE,80
B003UV8ZBW,37
B003UV8ZDU,6
B003UV98M2,98
B003UYUVVG,29
B003UYUWE2,52
B003UYUWYW,17
B003V1WI4G,45
B003V4B4GQ,51
B003V4B4IO,72
B003V4B4PM,4
B003V4B6CI,35
B003V8BGDI,88
B003V8BGP6,13
B003V8BHB4,38
B003V8BHNM,57
B003V8BSIG,45
B003V8BU84,0
B003VD1EAI,64
B003VD1EC6,34
B003VD21S2,94
B003VD22KY,44
B003VD2330,58
B003VIWO7A,58
B003VIWOTS,81
B003VIWQIM,49
B003VIWRH2,63
B003VIWRRW,4
B003VIWUGK,57
B003VIWUHY,76
B003VIWUMO,3
B003VIX1IG,53
B003VP9X7M,98
B003VPA02O,20
B003VPABGO,39
B003VPABK0,95
B003VPABNM,42
B003VPABRS,21
B003VPWXYW,47
B003VRZJDW,46
B003VRZR98,10
B003VS0DVE,33
B003VS0E40,22
B003VS0ES6,7
B003VS0F76,85
B003VS0ITQ,15
B003VTZTUI,66
B003VTZVRY,38
B003VTZVSI,51
B003VTZXAY,94
B003VTZZNO,84
B003VWC0X4,89
B003VWCCTQ,42
B003VYAY6C,65
B003VYAY8A,36
B003VYAY8K,55
B003VYBFZQ,74
B003VYBP9M,49
B003VYBRH2,9
B003VYBSVC,62
B003VYC3KM,55
B003VYC776,58
B003VYC7BM,15
B003VYCAKK,64
B003VYCCSK,8
B003WEA02O,29
B003WEAAZ6,57
B003WEACS6,67
B003WEAJ3O,36
B003WEAJ4S,80
B003WEAJ5C,61
B003WEAJ6G,21
B003WJRHKW,11
B003WJRICE,29
B003WJRJ4Q,93
B003WMA5P8,84
B003WMA67A,96
B003WQARMA,16
B003WQASI8,83
B003WQAU6I,11
B003WQBD96,79
B003WQBDU0,83
B003WQBDX2,40
B003WQBG0C,55
B003WQBINM,54
B003X27R26,25
B003X27XVG,0
B003X4KW3A,46
B003X4KXR0,60
B003X4M6R0,33
B003X4M6SY,32
B003X4M6UM,2
B003X4M82I,7
B003X4M9F4,15
B003X976CA,32
B003X97724,41
B003XCLUNI,85
B003XCLV8C,84
B003XDUEYI,85
B003XF1DXC,11
B003XIIZX0,92
B003XIJ5X4,49
B003XKNDYO,31
B003XKNG3W,72
B003XKNGGO,48
B003XKNGI2,96
B003XNTABQ,56
B003XNTU3Y,11
B003XNTV06,52
B003XNTYUS,88
B003XNTZ20,79
B003XNTZE8,51
B003XNTZMA,25
B003XRDC0W,54
B003XRE5LM,11
B003XRE5NA,99
B003XRE5S0,81
B003XRE5SA,33
B003XRE850,72
B003XRELZ2,93
B003XREX28,82
B003XREY40,37
B003XREYGI,3
B003XREYYU,2
B003XREZDK,91
B003XREZLM,96
B003XRF0C0,45
B003XRF1CO,16
B003XT5DSY,3
B003XT5R6M,43
B003XT5RV2,93
B003XU7I86,64
B003XU7I9K,57
B003XU7IBS,90
B003XU7ICW,49
B003XU7IQS,14
B003XVYGVM,25
B003XVYGXK,42
B003XVYH20,62
B003XVYHHK,68
B003XVYJ2S,13
B003XVYLEO,74
B003XVZB2U,32
B003XYE8K8,92
B003XYE9AM,21
B003XYEBZU,93
B003XYEUQ0,28
B003XYEV64,62
B003XYEWF4,45
B003XYFN5M,24
B003XYFPMI,10
B003XYFPVO,1
B003Y3BP36,32
B003Y3BPI6,25
B003Y3BPSQ,48
B003Y3BPT0,39
B003Y3BPV8,25
B003Y3BQ2G,23
B003Y5H664,12
B003Y5H7BI,52
B003Y5H8FI,99
B003Y5H8S0,21
B003Y5HCOU,21
B003Y5HDGC,38
B003Y74HVY,60
B003Y8XMQY,0
B003Y8XO30,10
B003Y8XPMA,28
B003YCPDIK,68
B003YCPFMO,44
B003YCPG32,78
B003YCPLQY,8
B003YCPM18,20
B003YCQ8JI,68
B003YDXKB6,60
B003YDXLJC,33
B003YFJ5IQ,84
B003YH9LP6,10
B003YH9M3M,16
B003YJEKVY,55
B003YJEWQ2,84
B003YL4AJE,86
B003YL4FVM,31
B003YL4KQ2,43
B003YL4KYO,13
B003YL4LU2,99
B003YOSC3Q,70
B003YOSC54,66
B003YOSCNQ,87
B003YOSEHA,31
B003YOSWYK,92
B003YOSXLW,27
B003YOSYHK,83
B003YOSYYS,87
B003YRIKL2,12
B003YRIKLM,79
B003YRIL52,30
B003YRIR24,80
B003YUCBTG,87
B003YUCCDG,27
B003YUCCVS,48
B003YUCEBQ,97
B003YUCEE8,53
B003YUCEH0,1
B003YUCGFU,22
B003YUCRG8,4
B003YXXKVQ,0
B003Z0CUJG,96
B003Z0CZKU,60
B003Z0D08G,96
B003Z0D1U8,54
B003Z0D2HK,0
B003Z4JK9U,36
B003Z4K0EY,93
B003Z4K9GI,77
B003Z4KBXO,54
B003Z9JOXC,45
B003Z9JSG0,56
B003Z9K3GO,89
B003ZDO30W,86
B003ZDO3JS,29
B003ZDO3S4,81
B003ZDO3TS,89
B003ZDO438,69
B003ZDO4D8,74
B003ZDO4SI,1
B003ZDO7NU,50
B003ZHVGH6,14
B003ZK53YU,58
B003ZK55WU,68
B003ZK56VK,75
B003ZK5LSI,29
B003ZK5M2I,12
B003ZK5M50,80
B003ZSHRPK,45
B003ZSIBK0,65
B003ZSIBUK,92
B003ZUY19I,12
B003ZUY4VS,86
B003ZUY6E8,23
B003ZUY6P2,70
B003ZUY6X4,10
B003ZUYQCU,13
B003ZUYQE8,90
B003ZYEUYA,83
B003ZYEW1G,56
B003ZYEYBE,23
B003ZYFBB6,39
B003ZYFCA6,54
B003ZYFCPQ,59
B00403MNZ8,25
B00403N0U0,18
B00403N2YY,49
B00403N564,97
B00403NQSQ,81
B00405R5AO,3
B004089EH8,24
B004089EJG,0
B004089F68,69
B004089G1M,8
B004089GYY,95
B004089H1G,82
B004089H3Y,3
B00408AQ98,66
B00408ASDW,15
B00408ASO6,44
B00408AYFO,51
B00408B0D4,31
B00408B0V6,46
B00408B10G,78
B00408B12Y,78
B0040GJ6N2,76
B0040GJ6VO,0
B0040GJ6ZU,21
B0040GJ948,82
B0040GJ9WK,25
B0040GJA7O,73
B0040GJB4G,35
B0040GJDJE,16
B0040JHPM8,30
B0040JHR0I,75
B0040JHR8K,39
B0040JHZ9G,82
B0040JHZFK,92
B0040JHZI2,33
B0040JHZN2,30
B0040JHZPA,13
B0040JI0VI,60
B0040JI3JM,32
B0040JI3P6,9
B0040SXSNO,35
B0040SXTUG,84
B0040SXUIM,69
B0040SXUO6,54
B0040SXX0C,62
B0040X4Y32,10
B0040X4YGO,81
B0040ZN0KI,4
B0040ZN166,55
B0040ZN224,10
B0040ZNRR4,47
B0040ZNT3Q,36
B0040ZNTEK,86
B0040ZNTFE,21
B0040ZNTJK,57
B0040ZNTKO,10
B0040ZNUCG,84
B00413PIMW,39
B00413PIRM,61
B00413PIUY,75
B00413PIVI,16
B00413PIWM,90
B00413PIY0,89
B00413PT9Y,1
B00413PTNK,38
B00413PTNU,80
B00413PTO4,53
B00413PTT4,26
B00413PU5M,83
B00413QFHE,67
B00413QQ1E,87
B004183LTE,78
B004183NM4,35
B004183X3I,64
B00418444A,11
B00418448Q,83
B0041844MW,25
B00418459O,84
B0041846M0,79
B0041D88RO,19
B0041D88TW,96
B0041D88X8,74
B0041D8D0Q,26
B0041D8UQI,47
B0041G6JC2,69
B0041G6KT4,66
B0041G6MSS,26
B0041HXKLE,62
B0041HXKRS,98
B0041HXLQ8,13
B0041KKLNQ,31
B0041KKMG2,90
B0041KKSFC,23
B0041KL4PA,51
B0041KL6L2,11
B0041KL6TY,13
B0041KLBEE,95
B0041KLBF8,5
B0041KLBFI,54
B0041KLBG2,62
B0041KLDA6,50
B0041KLDWY,99
B0041KLE6Y,67
B0041KLE8W,95
B0041KLEVO,58
B0041KLEVY,9
B0041KLFGS,85
B0041N3RDE,93
B0041N3RG6,59
B0041OSBUM,77
B0041OSC4W,85
B0041OSXU0,3
B0041OSXUK,26
B0041OSY04,75
B0041OT5VQ,59
B0041OTB56,25
B0041T4F0C,96
B0041T4FA2,23
B0041T4FDE,86
B0041T4FNE,79
B0041T4GUG,30
B0041T59IY,94
B0041T5AOW,56
B0041VXCWC,50
B0041VXTHA,50
B0041VYKH8,61
B0041VYKJ6,55
B0041VYLFO,12
B0041VYLI6,7
B0041VYN8Y,59
B00422LGI2,75
B00422LHR2,64
B00422LLMS,71
B00422LLWI,40
B00422LMZO,63
B00427YN0A,48
B00427YNV4,49
B00427ZI4K,28
B00427ZIIG,27
B00427ZJ1C,2
B00427ZJU8,9
B00427ZKI4,60
B00428LBL8,17
B00428MY0U,88
B0042AM7L4,89
B0042AMG7E,86
B0042AMHUU,94
B0042AMI86,80
B0042ANZII,39
B0042FZQMQ,12
B0042JSLOC,77
B0042JSOCQ,65
B0042JSOR6,17
B0042JSSE0,54
B0042JSSEK,1
B0042JSSN6,5
B0042JSSSG,80
B0042JT2CW,74
B0042JT2IG,60
B0042JTAC4,47
B0042JTAD8,10
B0042JTADS,61
B0042JTAEC,4
B0042JTAH4,9
B0042JTAJ2,6
B0042P5D42,0
B0042P5D6A,97
B0042P5DA6,45
B0042P5E4Q,14
B0042P5ES2,63
B0042P5FMM,76
B0042P5GBW,14
B0042P5GO4,47
B0042P5GOO,79
B0042P5GVC,28
B0042P5HCK,80
B0042P5I9M,75
B0042P5I9W,16
B0042P5IA6,23
B0042P5L9E,54
B0042RUKGG,62
B0042RUKSE,56
B0042RUKX4,92
B0042RUL5G,85
B0042RUM9G,9
B0042RUNZE,63
B0042RUPNE,74
B0042RUZMA,56
B0042RV0W4,25
B0042RV8PS,10
B0042X991C,72
B0042X99OE,32
B0042X99OO,17
B0042X9A8Y,89
B0042X9AIO,60
B0042X9VME,32
B0042X9W0A,12
B0042XA2Z4,63
B0042XA344,43
B0042XA34O,64
B004322F6I,63
B004322F7W,78
B004322FCM,21
B00433TCJ0,1
B00433TD0I,93
B00433U1CM,81
B00433U2MQ,74
B00433U3QG,79
B00436EZG2,77
B00436EZGC,52
B00436EZGM,56
B00436F00C,50
B00436F00W,41
B00439GK58,10
B00439GKB2,65
B00439GLEI,17
B00439GLI4,72
B00439H0FC,16
B00439H0K2,61
B0043EVA0I,39
B0043EVAX0,34
B0043EWX5Y,48
B0043EX1PU,38
B0043GX1C6,23
B0043GX2FW,93
B0043GX2HU,95
B0043GX2IY,72
B0043M4NJ0,28
B0043M4RTQ,50
B0043M6L6S,71
B0043RSBFW,81
B0043VE2LK,96
B00440DPMW,7
B00440DPZE,2
B00440DTPA,15
B004443YKG,95
B004443YV0,54
B004443YVK,84
B004444176,34
B0044443JC,62
B0044443MO,78
B004477ZLW,19
B0044DEGIQ,70
B0044DEHTE,34
B0044DEHTY,17
B0044DEM58,61
B0044DF0YK,23
B0044DF5KO,38
B0044KM04G,52
B0044KM0B4,12
B0044KM0ZU,45
B0044KM1CW,33
B0044KM2L2,16
B0044KM3BQ,77
B0044KM3HA,42
B0044KMOG0,74
B0044KMOII,77
B0044KMP78,81
B0044KMP7I,6
B0044KMQ04,96
B0044R8ZDE,4
B0044R8ZXE,19
B0044R8ZZC,49
B0044R96RI,2
B0044UHUK0,49
B0044UHVBS,53
B0044UHVNG,23
B0044UHW5I,34
B0044UHWEY,94
B0044XUUZY,62
B0044XUV4O,42
B0044XUXC4,46
B0044XUYWS,51
B0044XUZ72,83
B0044XV7VA,31
B0044XV81E,43
B0044XV846,9
B0044XV86Y,55
B0044XVCA6,17
B00452V6V6,28
B00452VBHK,65
B00452VBHU,19
B00457VITG,74
B00457VJM2,70
B00457VKBC,68
B00457VKIA,9
B00457VKIK,57
B00457VKK8,63
B00457XGZU,11
B00457XIXA,39
B00457XJHU,16
B00457XJMK,18
B00457XMK4,12
B0045EOIQY,86
B0045EOJL8,41
B0045EOK9Y,34
B0045JK21E,31
B0045JK2PK,0
B0045JK2XW,9
B0045JK408,50
B0045JK476,64
B0045JK4BM,97
B0045JKYVW,45
B0045JLQIM,33
B0045JLQLO,8
B0045JLRB8,6
B0045OUDOK,84
B0045OUDT0,19
B0045OUI5O,42
B0045OUIJA,83
B0045OUIO0,52
B0045OUNUO,76
B0045OUOIA,62
B0045OUPPM,34
B0045OURUA,49
B0045OUSPY,95
B0045OUST0,13
B0045OUSV8,7
B0045U9RJQ,45
B0045U9SG8,45
B0045U9TXU,80
B0045U9UES,13
B0045UA6F0,85
B0045UA73G,30
B0045UA84E,84
B0045UA876,70
B0045Y1MN6,65
B0045Y1N5S,7
B0045Y1O20,79
B0045Y269U,40
B0045Y26Q8,34
B0045Y2EOC,65
B00466H3MM,59
B00466H5XO,82
B00466HIZE,33
B00466HJ08,38
B00466HMFU,52
B00466HRS2,43
B00466HRVY,90
B00466HRXM,6
B00466HSLI,80
B00466HT7Q,27
B00466HTA8,51
B00466HZNY,12
B00466HZS4,62
B00466I00G,9
B0046A9LVE,86
B0046A9O0W,88
B0046A9Q7S,85
B0046A9REU,87
B0046A9SR6,58
B0046A9U9W,71
B0046H8ZU0,94
B0046H8ZUU,34
B0046H9BSA,45
B0046H9BW6,3
B0046H9CPW,11
B0046H9Z9U,2
B0046H9ZF4,86
B0046H9ZL8,7
B0046LU8ME,99
B0046LV00I,84
B0046LV01C,63
B0046LV7V0,70
B0046LV8J6,96
B0046LV8PK,73
B0046LV9GI,69
B0046LVAR6,63
B0046LVATE,61
B0046LVCAQ,36
B0046LVD3M,98
B0046LVD8C,13
B0046REJOQ,71
B0046ZRIMS,97
B0046ZRNEG,6
B0046ZRYYU,12
B0046ZS296,84
B0046ZS2CS,21
B0046ZS31I,59
B0046ZS3CC,88
B0046ZSMU0,24
B0046ZSN1S,99
B00472O6I4,43
B00472O74M,74
B00472O7DI,93
B00475AS7Y,2
B00475ASGU,41
B00475AU2M,47
B00475AUEA,49
B0047742DS,80
B0047742HY,53
B00477435U,64
B00477438M,16
B004774684,22
B004774MKQ,99
B004774OMC,48
B004774YNG,29
B004774YOA,15
B004774YPO,80
B0047DVULE,96
B0047DW4K0,9
B0047DW4LO,59
B0047DW7LG,86
B0047DW9LY,69
B0047DW9OG,39
B0047DW9Y6,38
B0047DWNMO,92
B0047GME2U,84
B0047GMF1A,73
B0047GMFH4,93
B0047GMIEY,11
B0047GN6AE,36
B0047GN6FO,83
B0047GN79Y,69
B0047GNEDS,87
B0047O2AN0,32
B0047O2BXO,70
B0047O2D6Y,84
B0047O2HJM,39
B0047O2Q6Q,89
B0047O2RNI,60
B0047T7BWU,14
B0047T7F0S,18
B0047T7F58,69
B0047T7FZ8,59
B0047T7G34,90
B0047T7NCI,46
B0047T7P3A,31
B0047T7P9O,98
B00480OG5I,49
B00480OJR8,77
B00480OOX2,82
B00480OPAY,0
B00480OPKO,40
B00480OPOK,7
B00480OQQW,90
B00480OQS0,53
B00480P3PK,81
B00480P3UK,35
B00480P50S,65
B00480P58K,68
B00480P5FI,36
B00480P5TE,18
B00486U4EE,45
B00486U4EO,67
B00486U5DY,40
B00486U5NE,68
B00486U5Y8,67
B00486U6VU,35
B00486U7BY,4
B00486U7TQ,83
B00486UDD6,57
B00486UF6G,62
B0048EJUEQ,54
B0048EJUHI,82
B0048EJUK0,47
B0048EJZ46,83
B0048EK054,44
B0048EK0S6,98
B0048EK1QW,82
B0048EKIS8,75
B0048EKJ14,58
B0048EKJCS,44
B0048EKM98,88
B0048EL2HE,54
B0048EL2OM,58
B0048EL3IC,20
B0048ELM2Y,22
B0048ELPBC,2
B0048ELQOS,82
B0048WPC9U,26
B00492CJJK,36
B00492CJVS,18
B00492CNHI,11
B00495XUT0,73
B0049B1VS6,19
B0049B2BZI,63
B0049B2CLQ,45
B0049B2FHW,52
B0049B2FOU,66
B0049B314S,2
B0049H8WDW,54
B0049H8X86,71
B0049H9268,90
B0049H94G6,64
B0049H94PW,32
B0049H96KK,84
B0049H96VO,35
B0049P1NQ2,18
B0049P1NU8,38
B0049P1OW0,21
B0049P2028,16
B0049P21EA,10
B0049P21IG,59
B0049P22YY,33
B0049U4800,19
B0049U4AVM,87
B0049U4BXO,90
B0049U4CCE,27
B0049U4V3E,27
B0049U4VO8,35
B004A14PPQ,11
B004A14PWY,25
B004A14QCS,48
B004A14R68,67
B004A14RI6,60
B004A14V7S,3
B004A14VRI,95
B004A155FA,76
B004A1560E,11
B004A8ZT9A,11
B004A8ZV0M,58
B004A8ZVRA,85
B004A8ZVRU,43
B004A90DBS,18
B004A90FJS,35
B004A90FZM,88
B004AE3KBS,4
B004AE3MOS,52
B004AE3N7O,99
B004AHKBQW,37
B004AHKBYY,72
B004AHKD9M,60
B004AHKDHY,74
B004AM59T6,79
B004AM5B30,99
B004AM5B5S,88
B004AM5BL2,64
B004AM5BLW,10
B004AM5BRG,76
B004AM5BS0,3
B004AM5BWQ,73
B004AM5D1A,3
B004AM5EMS,84
B004ASNB2W,97
B004ASNDCA,92
B004ASOR2A,68
B004ASOR3E,6
B004ASOS2O,8
B004ASOTCI,52
B004AYCS52,47
B004AYCSXY,14
B004AYCTLA,21
B004AYCU0U,83
B004AYCU8M,12
B004AYCUHI,65
B004AYD50E,82
B004AYD518,24
B004AYD6GC,65
B004AYD6QC,85
B004AYD6ZS,89
B004AYD7LQ,73
B004AYDBM6,37
B004AYDBVM,83
B004AYDC6G,41
B004AYDGVM,55
B004AYDHHU,83
B004AYDJM8,60
B004AYDKOU,39
B004AYDLOO,64
B004AYDLRG,62
B004AYDLTY,52
B004AYDLUI,36
B004AYDLWG,14
B004BA51Q8,53
B004BA5212,94
B004BA52K8,98
B004BA52LW,70
B004BA52QW,84
B004BA52W6,46
B004BA5302,84
B004BA54RE,43
B004BA56ZE,9
B004BA5ETC,6
B004BA5GMM,21
B004BA5GPY,67
B004BA5GRM,8
B004BA5GS6,25
B004BA5GU4,23
B004BA5GW2,81
B004BDOTYU,22
B004BDOU4E,63
B004BDOUB2,53
B004BDOUBM,81
B004BDOV0M,98
B004BDOVH0,36
B004BDOVZW,12
B004BDP5G6,7
B004BDP5WA,53
B004BDP94E,49
B004BLK7SO,79
B004BSGMS6,83
B004BSGMVI,54
B004BSGNC6,14
B004BSGWN6,70
B004BSGWP4,71
B004BSGXL2,81
B004BSH1R2,61
B004C053N8,67
B004C0542S,65
B004C0547I,55
B004C05482,36
B004C0548W,11
B004C0549Q,54
B004C0554A,21
B004C43GKG,8
B004C43HI2,60
B004C44556,64
B004C446QE,33
B004C44EO8,51
B004C44ET8,84
B004C44GF0,98
B004C44GLY,62
B004C44GP0,4
B004C44LBY,45
B004C44LE6,82
B004C44LEG,25
B004C44LYG,13
B004C44M7C,79
B004C44MKY,69
B004C44MPO,75
B004C44N4O,63
B004C44OXO,88
B004C44PD8,74
B004C44QAA,11
B004C44QKA,6
B004CFAOIM,54
B004CFAS06,87
B004CFASCY,87
B004CFB7Y2,65
B004CFB7YC,37
B004CFBIIC,11
B004CFBINC,64
B004CJ810G,61
B004CJ810Q,21
B004CJ8110,88
B004CJ8124,54
B004CJ812Y,12
B004CJ813I,98
B004CJ813S,73
B004CJ814M,89
B004CJ814W,16
B004CJ8156,77
B004CJ815G,56
B004CLYE00,22
B004CLYEQ4,23
B004CLYGDK,18
B004CLYLRG,22
B004CLYLSK,48
B004CLYM48,99
B004CLYMTS,87
B004CLYO8W,47
B004CRSQAS,20
B004CRSRD4,60
B004CRSSII,79
B004CRTC0Q,7
B004CRTC10,28
